69ee8dc163d69a58aef280f9f501f1ba516b308f	10.1136/jnnp-2014-308883.20	25009331	Is there a link between non-epileptic attack disorders (nead) and personality disorders (pd)? - a systematic review.	
7e052daa2381b307dc8fffdee90311f56c7a30a6	10.1016/j.encep.2014.07.002	25063345	[Hallucinations and borderline personality disorder: A review.]	INTRODUCTION: Hallucinations constitute understudied symptoms in borderline personality disorders (BPD), which can be observed in about 30% of the patients, essentially in the auditory modality. Most of these experiences are transitory, triggered by intermittent stressors, but chronicity remains a major cause of concern. In order to better circumscribe hallucinations in BPD, we summarized the literature on this particular phenomenon. METHODS: We conducted a review using Medline, Scopus and Google Scholar databases up to March 2013, using the following keywords combinations: "borderline personality disorder", "hallucinat*" and "psychotic symptoms". Papers were included in the review if they were published in an English or French language peer-reviewed journal; the study enrolled patients with BPD; and the diagnosis was made according to the Diagnostic and Statistical Manual (DSM) criteria. Fifteen studies published between 1985 and 2012, merging a total of 635 patients, were retained. RESULTS: The hallucinatory experiences observed in BPD appeared phenomenologically similar to those described in the schizophrenia spectrum in terms of vividness, duration, spatial localization, beliefs about malevolence or omnipotence. Conversely, the hallucinatory content appeared more negative and potentially more distressful. Crucially, this literature search also revealed that these symptoms have long been regarded as "pseudo-hallucinations" (or "hallucination-like symptoms"). This concept was judged of poor scientific validity, inducing stigma for BPD patients in that it casts doubt on the authenticity of these experiences while disqualifying the related distress. This situation points out that research should focus more on understanding hallucinations in BPD than questioning their existence. Interestingly, recent comorbidity studies reopened a 40-year debate on the potential links that may exist between BPD and psychosis. Initially considered as a para-psychotic disorder, BPD was effectively redefined as an independent category by Otto F. Kernberg, leading to the DSM-III definition, excluding any psychotic symptom. However, hallucinations per se remain insufficient to diagnose schizophrenia, while comorbid substance use disorders as well as mood disorders, cannot explain all the hallucination occurrences in BPD. By referring to the "psychotic-reactivity-to-stress" framework, we proposed to understand hallucinations in BPD in relation to a hyperactivity of the hypothalamic-pituitary-adrenal axis and of the dopaminergic system under stress. Childhood trauma may have a central role in such a model. The prevalence of childhood trauma is high in BPD but this factor was also evidenced strongly linked with hallucinations in non-clinical populations. Comparisons are finally made and discussed between hallucinations occurring in BPD and those observed in posttraumatic stress disorder, another frequent comorbid disorder. CONCLUSION: Almost a third of patients with BPD experiences hallucinations, and future studies will have to clarify the pathophysiology of this symptom, still poorly understood. Both the models of psychotic-reactivity-to-stress, as well as the role of childhood trauma in the context of a gene X environment interaction, appear to be promising cues for future research.
1bdc633288d4c0194d6d33809498d1946ca14503	10.1016/j.jsat.2011.05.004	21742460	A systematic review of interventions for co-occurring substance use disorder and borderline personality disorder.	Rates of borderline personality disorder (BPD) among individuals with substance use disorder (SUD) are estimated to be as high as 65%. Such elevated rates present considerable challenges for drug treatment services given that individuals with co-occurring SUD and BPD have higher rates of relapse, treatment noncompliance, and poorer outcomes than those with either diagnosis alone. A systematic review investigating current treatment options for co-occurring SUD and BPD was conducted using Medline and PsycINFO. Randomized controlled trials were the focus. Six studies were included that examined the use of three psychosocial therapies: dialectical behavior therapy, dual focused schema therapy and dynamic deconstructive psychotherapy. Despite all studies demonstrating some treatment gains over time, there is currently insufficient evidence to recommend one treatment over another. Further research is needed to examine effective treatment options for co-occurring SUD and BPD, especially those that are likely to be applicable in mainstream drug treatment settings.
64003e29b28a229ec3477861aa0354eff3e42cd7	10.1037/a0036794	24796344	Short-Term Assessment of Risk and Treatability (START): systematic review and meta-analysis.	This article describes a systematic review of the psychometric properties of the Short-Term Assessment of Risk and Treatability (START) and a meta-analysis to assess its predictive efficacy for the 7 risk domains identified in the manual (violence to others, self-harm, suicide, substance abuse, victimization, unauthorized leave, and self-neglect) among institutionalized patients with mental disorder and/or personality disorder. Comprehensive terms were used to search 5 electronic databases up to January 2013. Additional articles were located by examining references lists and hand-searching. Twenty-three papers were selected to include in the narrative review of START's properties, whereas 9 studies involving 543 participants were included in the meta-analysis. Studies about the feasibility and utility of the tool had positive results but lacked comparators. START ratings demonstrated high internal consistency, interrater reliability, and convergent validity with other risk measures. There was a lack of information about the variability of START ratings over time. Its use in an intervention to reduce violence in forensic psychiatric outpatients was not better than standard care. START risk estimates demonstrated strong predictive validity for various aggressive outcomes and good predictive validity for self-harm. Predictive validity for self-neglect and victimization was no better than chance, whereas evidence for the remaining outcomes is derived from a single, small study. Only 3 of the studies included in the meta-analysis were rated to be at a low risk of bias. Future research should aim to investigate the predictive validity of the START for the full range of adverse outcomes, using well-designed methodologies, and validated outcome tools.
b2a5e6cbb44e32b40a7364416681e29ade174369	10.1521/pedi_2014_28_168	25248010	The Prevalence of Comorbid Personality Disorders in Treatment-Seeking Problem Gamblers: A Systematic Review and Meta-Analysis.	The aim of this study was to systematically review and meta-analyze the prevalence of comorbid personality disorders among treatment-seeking problem gamblers. Almost one half (47.9%) of problem gamblers displayed comorbid personality disorders. They were most likely to display Cluster B disorders (17.6%), with smaller proportions reporting Cluster C disorders (12.6%) and Cluster A disorders (6.1%). The most prevalent personality disorders were narcissistic (16.6%), antisocial (14.0%), avoidant (13.4%), obsessive-compulsive (13.4%), and borderline (13.1%) personality disorders. Sensitivity analyses suggested that these prevalence estimates were robust to the inclusion of clinical trials and self-selected samples. Although there was significant variability in reported rates, subgroup analyses revealed no significant differences in estimates of antisocial personality disorder according to problem gambling severity, measure of comorbidity employed, and study jurisdiction. The findings highlight the need for gambling treatment services to conduct routine screening and assessment of co-occurring personality disorders and to provide treatment approaches that adequately address these comorbid conditions.
c3e0c23b2426f1d91c0184d6a8becbc57dc65965	10.1371/journal.pone.0107748	25265185	A systematic review of economic evaluations of treatments for borderline personality disorder.	PURPOSE: The borderline personality disorder is a common mental disorder. It is frequently associated with various mental co-morbidities and a fundamental loss of functioning. The borderline personality disorder causes high costs to society. The aim of this study was to perform a systematic literature review of existing economic evaluations of treatments for borderline personality disorder. MATERIALS AND METHODS: We performed a systematic literature search in MEDLINE, EMBASE, PsycINFO and NHSEED for partial and full economic evaluations regarding borderline personality disorder. Reported cost data were inflated to the year 2012 and converted into US-$ using purchasing power parities to allow for comparability. Quality assessment of the studies was performed by means of the Consensus on Health Economic Criteria checklist, a checklist developed by a Delphi method in cooperation with 23 international experts. RESULTS: We identified 6 partial and 9 full economic evaluations. The methodical quality was moderate (fulfilled quality criteria: 79.2% [SD: 15.4%] in partial economic evaluations, 77.3% [SD: 8.5%] in full economic evaluations). Most evaluations analysed psychotherapeutic interventions. Although ambiguous, most evidence exists on dialectical-behavioural therapy. Cognitive behavioural therapy and schema-focused therapy are cost-saving. Evidence on other interventions is scarce. CONCLUSION: The economic evidence is not sufficient to draw robust conclusions for all treatments. It is possible that some treatments are cost-effective. Most evidence exists on dialectical-behavioural therapy. Yet, it is ambiguous. Further research concerning the cost-effectiveness of treatments is necessary as well as the identification of relevant cost categories and the validation of effect measures.
07ad98c61d3c83c8619b8268abc188f5131667d6	10.1007/s10461-012-0212-3	22644066	The Impact of DSM-IV Mental Disorders on Adherence to Combination Antiretroviral Therapy Among Adult Persons Living with HIV/AIDS: A Systematic Review.	This is a systematic review of eighty-two published studies investigating the impact of DSM-IV mental disorders on combination antiretroviral therapy (cART) adherence and persistence among persons living with HIV/AIDS (PLWHA). Sixty-two articles examined depression, with 58 % (N = 32/62) finding lower cART adherence and persistence. Seventeen articles examined one or more anxiety disorders, with the majority finding no association with cART adherence or persistence. Eighty percent of the studies that evaluated the impact of psychotic (N = 3), bipolar (N = 5) and personality disorders (N = 2) on cART adherence and persistence also found no association. Seven out of the nine studies (78 %) evaluating the impact of antidepressant treatment (ADT) on cART adherence found improvement. Adherence and depression measurements varied significantly in studies; common research measurements would improve data harmonization. More research specifically addressing the impact of other mental disorders besides depression on cART adherence and RCTs evaluating ADT on cART adherence are also needed.
1ff2f09ffba7bef0d13beb043175859c4d93d69e	10.1097/BRS.0b013e31822ef6b9	21952192	Fusion versus nonoperative care for chronic low back pain: do psychological factors affect outcomes?	STUDY DESIGN: Systematic review. OBJECTIVE: The objectives of this systematic review were to determine whether fusion is superior to conservative management in certain psychological subpopulations and to determine the most common psychological screening tests and their ability to predict outcome after treatment in patients with chronic lower back pain. SUMMARY OF BACKGROUND DATA: Many studies have documented the effects of various psychological disorders on outcomes in the treatment of lower back pain. The question of whether patients with certain psychological disorders would benefit more from conservative treatment than fusion is not clear. Furthermore, the most appropriate screening tools for assessing psychological factors in the presence of treatment decision making should be recommended. METHODS: Systematic review of the literature, focused on randomized controlled trials to assess the heterogeneity of treatment effect of psychological factors on the outcomes of fusion versus nonoperative care of the treatment of chronic low back pain. In the analysis of psychological screening tests, we searched for the most commonly reported questionnaires and those that had been shown to predict lower back pain treatment outcomes. RESULTS: Few studies comparing fusion to conservative management reported differences in outcome by the presence or absence of a psychological disorder. Among those that did, we observed the effect of fusion compared with conservative management was more favorable in patients without a personality disorder, neuroticism, or depression. The most commonly reported, validated psychological screening tests for lower back pain are the Beck Depression Inventory, the Fear Avoidance Belief Questionnaire, the Spielberger Trait Anxiety Inventory, the Zung Depression Scale, and the Distress Risk Assessment Method. CONCLUSION: Psychological disorders affect chronic lower back pain treatment outcomes. Patients with a personality disorder appear to respond more favorably to conservative management and those without a personality disorder more favorably to fusion. Patients with higher depression and neuroticism scores may also respond more favorably to conservative management. CLINICAL RECOMMENDATIONS: Recommendation 1: Chronic LBP patients with depression, neuroticism, and certain personality disorders should preferentially be treated nonoperatively. Strength of recommendation: Weak. Recommendation 2: Consider the use of a validated psychological screening questionnaire such as the BDI, FABQ, DRAM, ZDI or STAI, when treating patients with CLBP. Strength of recommendation: Weak.
7947020176eb35496938204e22f0946543de3382	10.1016/j.cpr.2014.01.007	24534643	Interpersonal functioning in borderline personality disorder: a systematic review of behavioral and laboratory-based assessments.	It is widely accepted that interpersonal problems are a central area of difficulty for those with borderline personality disorder (BPD). However, empirical elucidation of the specific behaviors, or patterns of behaviors, characterizing interpersonal dysfunction or dissatisfaction with relationships in BPD is limited. In this paper, we review the literature on interpersonal functioning of individuals with BPD by focusing on studies that include some assessment of interpersonal functioning that is not solely self-report; that is, studies with either behavioral laboratory tasks or manipulation of interpersonal stimuli in a controlled laboratory setting were included. First, we review the literature relevant to social cognition, including perceptual biases, Theory of Mind/empathy, and social problem-solving. Second, we discuss research that assesses reactivity to interpersonal stressors and interpersonal aggression in BPD. Next, we review the literature on trust and cooperation among individuals with BPD and controls. Last, we discuss the behavior of mothers with BPD in interactions with their infants. In conclusion, we specify areas of difficulty that are consistently identified as characterizing the interpersonal behaviors of those with BPD and the relevant implications. We also discuss the difficulties in synthesizing this body of literature and suggest areas for future research.
5af9b41608a0b4dd3dc544cbbd36af45fed5cc89	10.1521/pedi_2013_27_070	24256103	Influence of Personality on the Outcome of Treatment in Depression: Systematic Review and Meta-Analysis.	There continues to be debate about the influence of personality disorder on the outcome of depressive disorders and is relative interactions with treatment. To determine whether personality disorder, both generically and in terms of individual clusters, leads to a worse outcome in patients with depressive disorders and whether this is influenced by type of treatment, a systematic electronic search of MEDLINE, CINAHL, and PsycINFO from 1966, 1982, and 1882, respectively, until February 2007 was undertaken. The keyword terms depression, mental illness, and personality disorder were used. All references were reviewed and personal correspondence was undertaken. Only English language papers were considered. Any English language paper studying a depressed adult population was considered for inclusion. Studies needed to clearly define depression and personality disorder using peer-reviewed instruments or International Classification of Disease/Diagnostic Statistical Manual criteria. Outcome assessment at greater than 3 weeks was necessary. Final inclusion papers were agreed on by consensus by at least two reviewers. All data were extracted using predetermined criteria for depression by at least two reviewers in parallel. Disagreement was settled by consensus. Complex data extraction was confirmed within the study group. Data were synthesized using log odds ratios in the Cochrane RevMan 5 program. The finding of comorbid personality disorder and depression was associated with a more than double the odds of a poor outcome for depression compared with those with no personality disorder (OR 2.16, CI 1.83-2.56). This effect was not ameliorated by the treatment modality used for the depressive disorder. This finding led to the conclusion that personality disorder has a negative impact on the outcome of depression. This finding is important in considering prognosis in depressive disorders.
78c76dbf6c330d404501b7c3b87cdb918b21619e	10.1016/j.jad.2013.08.023	24120406	Comorbidity of personality disorders in mood disorders: a meta-analytic review of 122 studies from 1988 to 2010.	BACKGROUND: A meta-analysis was conducted to identify the proportions of comorbid personality disorders (PD) in mood disorders. METHODS: We found 122 empirical papers published in the period 1980-2010 on participants having mood disorders in addition to a comorbid PD. Mood disorders were classified as bipolar disorders (BD), major depressive disorders (MDD) and dysthymic disorders (DYS). Several moderators were coded as well. RESULTS: The risk of having at least one comorbid PD (any PD) was high across all three mood disorders (BD=.42, MDD=.45), but highest in DYS (.60). Cluster B and C PDs were most frequent in BD, while cluster C PDs dominated in MDD and DYS. Among the specific PDs, the paranoid (.11 versus .07/.05), borderline (.16 versus .14/.13), histrionic (.10 versus .06/.06) and obsessive-compulsive (.18 versus .09/.12) PDs occurred more frequently in BD versus MDD/DYS, whereas the avoidant PD (.22 versus .12/.16) was most frequent in DYS versus BD/MDD. Moderator analyses showed higher comorbidity when diagnoses were based on questionnaires versus clinical interviews, DSM-III-R versus DSM-IV, more women were included or the duration of the disorder was longer. Age of onset yielded mixed results. LIMITATIONS: Blind rating of diagnoses was recorded, but was employed in too few studies to be usable as an indication of diagnostic validity. CONCLUSIONS: Personality disorders are common in mood disorders. Implications of the identified moderators as well as the new DSM-5 diagnostic system are considered.
6a958c7aa9a4855c6d600714c9db5ecac34da121	10.1007/s10597-013-9649-8	24068584	The impact of personality disorders on legally supervised community treatment: a systematic literature review.	Mental health needs are common among community corrections offenders and many are enrolled in some form of supervised or mandated treatment. One category of mental health problem which may be germane to both treatment completion and recidivism among those in legally supervised treatment is the diagnosis of Personality Disorder (PD). This systematic review reports on sixteen studies comprised of full or mixed legally-supervised samples of offender in community-based treatment and examines the impact of PDs on treatment completion. These studies were difficult to compare because of the differences in program setting, definition of treatment completion, definition of PD, method of PD assessment and type of treatment, among other variables. The impact of antisocial personality disorder in treatment was a common focus, and other PDs were rarely assessed. The relevance of DSM PD categories to offender management in community corrections as well as the limitations of the current PD diagnostic categories is discussed.
7629750133a62e8504adb89c003ce00bf6002905	10.1521/psyc.2012.75.4.355	23244013	The Impact of Level of Personality Organization on Treatment Response: A Systematic Review.	This paper provides a systematic review of extant research concerning the association between level of personality organization (PO) and psychotherapy response. Psychotherapy studies that reported a quantifiable association between level of PO and treatment outcome were examined for eligibility. Based on stringent inclusion and exclusion criteria, we identified 18 studies from 13 original data sources. Participants in these studies had a variety of mental disorders, of which mood, anxiety, and personality disorders were the most common. The results of this systematic review converge to suggest that higher initial levels of PO are moderately to strongly associated with better treatment outcome. Some studies indicate that level of PO may interact with the type of intervention (i.e., interpretive versus supportive) in predicting treatment outcome, which suggests the importance of tailoring the level of interpretive work to the level of PO. Yet, at the same time, the limited number of studies available and the heterogeneity of measures used to assess PO in existing research stress the need for further research. Potential implications for clinical practice and guidelines for future research are discussed.
f29da9f2f99f4ecc2ef9fe9e907d75b76840712c	10.1016/j.pnpbp.2012.11.014	23220094	Neuroimaging findings in schizotypal personality disorder: a systematic review.	BACKGROUND: Schizotypal personality disorder is the prototypical schizophrenia-spectrum condition, sharing similar phenomenological, cognitive, genetic, physiological, neurochemical, neuroanatomical and neurofunctional abnormalities with schizophrenia. Investigations into SPD circumvent many confounds inherent to schizophrenia such as medication and institutionalization. Hence, SPD offers a unique vantage point from which to study schizophrenia-spectrum conditions. METHODS: We systematically reviewed the neuroimaging literature in SPD to establish: (1) whether there are concordant findings in SPD and schizophrenia, possibly reflective of core pathology between the two conditions and (2) whether there are discordant findings in SPD and schizophrenia, possibly reflecting protective factors in the former. The findings are synthesized across structural and functional neuroimaging domains. RESULTS: A total of 54 studies were identified. Medial temporal lobe structures seem to be compromised in both SPD and schizophrenia. In schizophrenia prefrontal structures are further compromised, whereas in SPD these seem to be larger-than-normal, possibly reflecting a compensatory mechanism. Additional pathology is discussed, including evidence of aberrant subcortical dopaminergic functioning. CONCLUSIONS: SPD is a schizophrenia-spectrum condition that shares pathology with schizophrenia, but is distinct in showing unique neural findings. Future studies are needed to confirm and localize regions of common and disparate pathology between SPD and schizophrenia.
